"id_play","offense_play","offense_conference","defense_play","defense_conference","home","away","offense_score","defense_score","game_id","drive_id","drive_number","play_number","period","clock.minutes","clock.seconds","offense_timeouts","defense_timeouts","yard_line","yards_to_goal","down","distance","scoring","yards_gained","play_type","play_text","ppa","wallclock","spread.x","formatted_spread.x","over_under.x","spread.y","formatted_spread.y","over_under.y","orig_drive_number","drive_scoring","drive_start_period","drive_start_yards_to_goal","drive_end_period","drive_end_yards_to_goal","drive_yards","drive_result","drive_is_home_offense","drive_start_offense_score","drive_start_defense_score","drive_end_offense_score","drive_end_defense_score","drive_time_minutes_start","drive_time_seconds_start","drive_time_minutes_end","drive_time_seconds_end","drive_time_minutes_elapsed","drive_time_seconds_elapsed","drive_pts","season","wk"
"401532599102937206","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",3,3,401532599,40153259912,9,5,2,6,27,3,3,8,8,1,8,FALSE,5,"Rush","Vann Schield run for 5 yds to the UNLV 3","0.108174954739599","2023-10-21T23:52:18.000Z",NA,NA,NA,NA,NA,NA,9,TRUE,2,73,3,3,73,"TD",FALSE,3,3,10,3,0,0,0,0,2,29,7,2023,8
"401532599102937207","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",3,3,401532599,40153259912,9,6,2,6,27,3,3,3,3,2,3,FALSE,1,"Rush","Avery Morrow run for 1 yd to the UNLV 2","-0.333405670102768","2023-10-21T23:52:18.000Z",NA,NA,NA,NA,NA,NA,9,TRUE,2,73,3,3,73,"TD",FALSE,3,3,10,3,0,0,0,0,2,29,7,2023,8
"401532599102964101","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",10,3,401532599,40153259912,9,7,2,3,58,3,3,2,2,3,2,TRUE,2,"Rushing Touchdown","Avery Morrow run for 2 yds for a TD (Jordan Noyes KICK) UNLV Penalty, off-side (Ricky Johnson) to the UNLV 3","2.544830284062861","2023-10-21T23:58:15.000Z",NA,NA,NA,NA,NA,NA,9,TRUE,2,73,3,3,73,"TD",FALSE,3,3,10,3,0,0,0,0,2,29,7,2023,8
"401532599102964103","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",10,3,401532599,40153259914,10,1,2,3,58,3,3,65,65,1,10,FALSE,22,"Kickoff Return (Offense)","Bryan Hansen kickoff for 65 yds , Jacob De Jesus return for 22 yds to the UNLV 22",NA,"2023-10-22T00:00:36.000Z",NA,NA,NA,NA,NA,NA,10,FALSE,2,78,3,71,7,"PUNT",TRUE,3,10,3,10,0,0,2,36,1,17,0,2023,8
"401532599102964104","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,10,401532599,40153259914,10,2,2,3,58,3,3,22,78,1,10,FALSE,7,"Rush","Vincent Davis Jr. run for 7 yds to the UNLV 29","0.5574648631307815","2023-10-22T00:00:36.000Z",NA,NA,NA,NA,NA,NA,10,FALSE,2,78,3,71,7,"PUNT",TRUE,3,10,3,10,0,0,2,36,1,17,0,2023,8
"401532599102964105","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,10,401532599,40153259914,10,3,2,3,58,3,3,29,71,2,3,FALSE,0,"Rush",NA,"-0.8957885778792392","2023-10-22T00:00:36.000Z",NA,NA,NA,NA,NA,NA,10,FALSE,2,78,3,71,7,"PUNT",TRUE,3,10,3,10,0,0,2,36,1,17,0,2023,8
"401532599102964106","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,10,401532599,40153259914,10,4,2,3,58,3,3,29,71,3,3,FALSE,0,"Pass Incompletion","pass incomplete to Christian Earls","-0.442088722910386694","2023-10-22T00:00:36.000Z",NA,NA,NA,NA,NA,NA,10,FALSE,2,78,3,71,7,"PUNT",TRUE,3,10,3,10,0,0,2,36,1,17,0,2023,8
"401532599102976301","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,10,401532599,40153259914,10,5,2,2,36,3,3,29,71,4,3,FALSE,0,"Punt","Marshall Nichols punt for 50 yds , Tory Horton returns for no gain to the CSU 21",NA,"2023-10-22T00:04:16.000Z",NA,NA,NA,NA,NA,NA,10,FALSE,2,78,3,71,7,"PUNT",TRUE,3,10,3,10,0,0,2,36,1,17,0,2023,8
"401532599102976302","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",10,3,401532599,40153259915,11,1,2,2,36,3,3,79,79,1,10,FALSE,8,"Rush","Avery Morrow run for 8 yds to the CSU 29","0.8218247388783606","2023-10-22T00:04:16.000Z",NA,NA,NA,NA,NA,NA,11,TRUE,2,79,3,9,70,"FG",FALSE,10,3,13,3,0,0,0,53,1,43,3,2023,8
"401532599102976303","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",10,3,401532599,40153259915,11,2,2,2,36,3,3,71,71,2,2,FALSE,4,"Rush","Avery Morrow run for 4 yds to the CSU 33 for a 1ST down","0.0796533817976464","2023-10-22T00:04:16.000Z",NA,NA,NA,NA,NA,NA,11,TRUE,2,79,3,9,70,"FG",FALSE,10,3,13,3,0,0,0,53,1,43,3,2023,8
"401532599102976304","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",10,3,401532599,40153259915,11,3,2,2,36,3,3,67,67,1,10,FALSE,11,"Pass Reception","Brayden Fowler-Nicolosi pass complete to Justus Ross-Simmons for 11 yds to the CSU 44 for a 1ST down","1.0588738877618428","2023-10-22T00:06:15.000Z",NA,NA,NA,NA,NA,NA,11,TRUE,2,79,3,9,70,"FG",FALSE,10,3,13,3,0,0,0,53,1,43,3,2023,8
"401532599102976305","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",10,3,401532599,40153259915,11,4,2,2,36,3,3,56,56,1,10,FALSE,11,"Pass Reception","Brayden Fowler-Nicolosi pass complete to Louis Brown IV for 11 yds to the UNLV 45 for a 1ST down","0.893668696312238","2023-10-22T00:06:15.000Z",NA,NA,NA,NA,NA,NA,11,TRUE,2,79,3,9,70,"FG",FALSE,10,3,13,3,0,0,0,53,1,43,3,2023,8
"401532599102976306","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",10,3,401532599,40153259915,11,5,2,2,36,3,3,45,45,1,10,FALSE,34,"Pass Reception","Brayden Fowler-Nicolosi pass complete to Dallin Holker for 34 yds to the UNLV 11 for a 1ST down","0.954774671699143","2023-10-22T00:06:15.000Z",NA,NA,NA,NA,NA,NA,11,TRUE,2,79,3,9,70,"FG",FALSE,10,3,13,3,0,0,0,53,1,43,3,2023,8
"401532599102976307","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",10,3,401532599,40153259915,11,6,2,2,36,3,3,11,11,1,10,FALSE,0,"Pass Incompletion","pass incomplete to Dylan Goffney","-0.291297448934314","2023-10-22T00:06:15.000Z",NA,NA,NA,NA,NA,NA,11,TRUE,2,79,3,9,70,"FG",FALSE,10,3,13,3,0,0,0,53,1,43,3,2023,8
"401532599102976308","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",10,3,401532599,40153259915,11,7,2,2,36,3,3,11,11,2,10,FALSE,2,"Rush","Vann Schield run for 2 yds to the UNLV 9","-0.153951411495747","2023-10-22T00:06:15.000Z",NA,NA,NA,NA,NA,NA,11,TRUE,2,79,3,9,70,"FG",FALSE,10,3,13,3,0,0,0,53,1,43,3,2023,8
"401532599102987701","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",10,3,401532599,40153259915,11,8,2,1,22,3,3,9,9,3,8,FALSE,0,"Rush",NA,"-0.3751543911976396","2023-10-22T00:08:44.000Z",NA,NA,NA,NA,NA,NA,11,TRUE,2,79,3,9,70,"FG",FALSE,10,3,13,3,0,0,0,53,1,43,3,2023,8
"401532599102994601","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",13,3,401532599,40153259915,11,9,2,0,53,3,3,9,9,4,8,TRUE,27,"Field Goal Good","Jordan Noyes 27 yd FG GOOD",NA,"2023-10-22T00:10:17.000Z",NA,NA,NA,NA,NA,NA,11,TRUE,2,79,3,9,70,"FG",FALSE,10,3,13,3,0,0,0,53,1,43,3,2023,8
"401532599102995301","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",13,3,401532599,40153259917,12,1,2,0,46,3,3,65,65,1,10,FALSE,27,"Kickoff Return (Offense)","Bryan Hansen kickoff for 64 yds , Jacob De Jesus return for 27 yds to the UNLV 28",NA,"2023-10-22T00:12:16.000Z",NA,NA,NA,NA,NA,NA,12,FALSE,2,72,3,43,29,"END OF HALF",TRUE,3,13,3,13,0,0,0,3,0,46,0,2023,8
"401532599102995302","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259917,12,2,2,0,46,3,3,28,72,1,10,FALSE,2,"Pass Reception","Jayden Maiava pass complete to Jacob De Jesus for 2 yds to the UNLV 30","-0.5100717857614772","2023-10-22T00:12:16.000Z",NA,NA,NA,NA,NA,NA,12,FALSE,2,72,3,43,29,"END OF HALF",TRUE,3,13,3,13,0,0,0,3,0,46,0,2023,8
"401532599102995303","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259917,12,3,2,0,46,3,3,30,70,2,8,FALSE,18,"Pass Reception","Jayden Maiava pass complete to Jacob De Jesus for 18 yds to the UNLV 48 for a 1ST down","2.3576502093170985","2023-10-22T00:12:16.000Z",NA,NA,NA,NA,NA,NA,12,FALSE,2,72,3,43,29,"END OF HALF",TRUE,3,13,3,13,0,0,0,3,0,46,0,2023,8
"401532599102995304","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259917,12,4,2,0,46,3,3,48,52,1,10,FALSE,-7,"Sack","Jayden Maiava sacked for a loss of 7 yards to the UNLV 41","-2.4766539962774995","2023-10-22T00:12:16.000Z",NA,NA,NA,NA,NA,NA,12,FALSE,2,72,3,43,29,"END OF HALF",TRUE,3,13,3,13,0,0,0,3,0,46,0,2023,8
"401532599102999101","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259917,12,5,2,0,8,3,3,41,59,2,17,FALSE,16,"Pass Reception","Jayden Maiava pass complete to Jacob De Jesus for 16 yds to the CSU 43","2.4325095985429705","2023-10-22T00:14:15.000Z",NA,NA,NA,NA,NA,NA,12,FALSE,2,72,3,43,29,"END OF HALF",TRUE,3,13,3,13,0,0,0,3,0,46,0,2023,8
"401532599102999601","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259917,12,6,2,0,3,3,3,57,43,3,1,FALSE,39,"Pass Reception","Jayden Maiava pass complete to Kaleo Ballungay for 39 yds to the CSU 35 for a 1ST down","2.364008167730985","2023-10-22T00:15:57.000Z",NA,NA,NA,NA,NA,NA,12,FALSE,2,72,3,43,29,"END OF HALF",TRUE,3,13,3,13,0,0,0,3,0,46,0,2023,8
"401532599103849902","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259919,13,1,3,15,0,3,3,39,61,1,10,FALSE,3,"Rush","Vincent Davis Jr. run for 3 yds to the UNLV 42","-0.428981456130188","2023-10-21T00:00:00.000Z",NA,NA,NA,NA,NA,NA,13,TRUE,3,61,4,25,36,"FG",TRUE,3,13,6,13,0,0,11,10,3,43,3,2023,8
"401532599103849903","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259919,13,2,3,15,0,3,3,42,58,2,7,FALSE,7,"Pass Reception","Jayden Maiava pass complete to Ricky White for 7 yds to the UNLV 49 for a 1ST down","1.360630288702115","2023-10-22T00:38:38.000Z",NA,NA,NA,NA,NA,NA,13,TRUE,3,61,4,25,36,"FG",TRUE,3,13,6,13,0,0,11,10,3,43,3,2023,8
"401532599103849904","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259919,13,3,3,15,0,3,3,49,51,1,10,FALSE,6,"Pass Reception","Jayden Maiava pass complete to Ricky White for 6 yds to the CSU 45","0.353216982318957","2023-10-22T00:38:38.000Z",NA,NA,NA,NA,NA,NA,13,TRUE,3,61,4,25,36,"FG",TRUE,3,13,6,13,0,0,11,10,3,43,3,2023,8
"401532599103849905","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259919,13,4,3,15,0,3,3,55,45,2,4,FALSE,-1,"Rush","Vincent Davis Jr. run for a loss of 1 yard to the CSU 46","-1.409079106320155","2023-10-22T00:38:38.000Z",NA,NA,NA,NA,NA,NA,13,TRUE,3,61,4,25,36,"FG",TRUE,3,13,6,13,0,0,11,10,3,43,3,2023,8
"401532599103849906","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259919,13,5,3,15,0,3,3,54,46,3,5,FALSE,8,"Pass Reception","Jayden Maiava pass complete to Jacob De Jesus for 8 yds to the CSU 38 for a 1ST down","1.884636679308949","2023-10-22T00:38:38.000Z",NA,NA,NA,NA,NA,NA,13,TRUE,3,61,4,25,36,"FG",TRUE,3,13,6,13,0,0,11,10,3,43,3,2023,8
"401532599103849907","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259919,13,6,3,15,0,3,3,62,38,1,10,FALSE,0,"Rush",NA,"-0.7828922522763084","2023-10-22T00:38:38.000Z",NA,NA,NA,NA,NA,NA,13,TRUE,3,61,4,25,36,"FG",TRUE,3,13,6,13,0,0,11,10,3,43,3,2023,8
"401532599103849908","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259919,13,7,3,15,0,3,3,62,38,2,10,FALSE,0,"Rush",NA,"-0.9886314711142071","2023-10-22T00:38:38.000Z",NA,NA,NA,NA,NA,NA,13,TRUE,3,61,4,25,36,"FG",TRUE,3,13,6,13,0,0,11,10,3,43,3,2023,8
"401532599103849909","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259919,13,8,3,15,0,3,3,62,38,3,10,FALSE,13,"Pass Reception","Jayden Maiava pass complete to Kaleo Ballungay for 13 yds to the CSU 25 for a 1ST down","2.1660320097096460","2023-10-22T00:38:38.000Z",NA,NA,NA,NA,NA,NA,13,TRUE,3,61,4,25,36,"FG",TRUE,3,13,6,13,0,0,11,10,3,43,3,2023,8
"401532599103849910","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259919,13,9,3,15,0,3,3,75,25,1,10,FALSE,0,"Pass Incompletion","Jayden Maiava pass incomplete to Ricky White, broken up by Tyrell Grayson","-0.4522778946200265","2023-10-22T00:38:38.000Z",NA,NA,NA,NA,NA,NA,13,TRUE,3,61,4,25,36,"FG",TRUE,3,13,6,13,0,0,11,10,3,43,3,2023,8
"401532599103849911","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259919,13,10,3,15,0,3,3,75,25,2,10,FALSE,0,"Pass Incompletion","pass incomplete to Kaleo Ballungay","-0.6084005148647674","2023-10-22T00:38:38.000Z",NA,NA,NA,NA,NA,NA,13,TRUE,3,61,4,25,36,"FG",TRUE,3,13,6,13,0,0,11,10,3,43,3,2023,8
"401532599103849912","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",3,13,401532599,40153259919,13,11,3,15,0,3,3,75,25,3,10,FALSE,0,"Pass Incompletion","Jayden Maiava pass incomplete to Ricky White, broken up by Dom Jones","-0.8807199941665136","2023-10-22T00:38:38.000Z",NA,NA,NA,NA,NA,NA,13,TRUE,3,61,4,25,36,"FG",TRUE,3,13,6,13,0,0,11,10,3,43,3,2023,8
"401532599103854601","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",13,3,401532599,40153259919,13,12,3,14,53,3,3,65,65,1,10,FALSE,34,"Kickoff Return (Offense)","Bryan Hansen kickoff for 60 yds , Donavyn Lester return for 34 yds to the UNLV 39",NA,"2023-10-21T00:00:00.000Z",NA,NA,NA,NA,NA,NA,13,TRUE,3,61,4,25,36,"FG",TRUE,3,13,6,13,0,0,11,10,3,43,3,2023,8
"401532599103888901","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",6,13,401532599,40153259919,13,13,3,11,10,3,3,75,25,4,10,TRUE,43,"Field Goal Good","Jose Pizano 43 yd FG GOOD",NA,"2023-10-22T00:43:05.000Z",NA,NA,NA,NA,NA,NA,13,TRUE,3,61,4,25,36,"FG",TRUE,3,13,6,13,0,0,11,10,3,43,3,2023,8
"401532599103889501","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",6,13,401532599,40153259921,14,1,3,11,4,3,3,35,65,1,10,FALSE,14,"Kickoff Return (Offense)","Andre Meono kickoff for 63 yds , Dylan Goffney return for 14 yds to the CSU 16",NA,"2023-10-22T00:46:31.000Z",NA,NA,NA,NA,NA,NA,14,FALSE,3,84,4,80,4,"PUNT",FALSE,13,6,13,6,0,0,9,6,1,58,0,2023,8
"401532599103889502","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",13,6,401532599,40153259921,14,2,3,11,4,3,3,84,84,1,10,FALSE,-1,"Rush","Avery Morrow run for a loss of 1 yard to the CSU 15","-0.52333947591411614","2023-10-22T00:47:16.000Z",NA,NA,NA,NA,NA,NA,14,FALSE,3,84,4,80,4,"PUNT",FALSE,13,6,13,6,0,0,9,6,1,58,0,2023,8
"401532599103889503","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",13,6,401532599,40153259921,14,3,3,11,4,3,3,85,85,2,11,FALSE,-5,"Rush","Colorado State Penalty, Offensive holding (Louis Brown IV) to the CSU 10","-0.25433846112955296","2023-10-22T00:47:16.000Z",NA,NA,NA,NA,NA,NA,14,FALSE,3,84,4,80,4,"PUNT",FALSE,13,6,13,6,0,0,9,6,1,58,0,2023,8
"401532599103889504","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",13,6,401532599,40153259921,14,4,3,11,4,3,3,90,90,2,16,FALSE,0,"Pass Incompletion","pass incomplete to Tory Horton","-0.0700490696945302","2023-10-22T00:47:16.000Z",NA,NA,NA,NA,NA,NA,14,FALSE,3,84,4,80,4,"PUNT",FALSE,13,6,13,6,0,0,9,6,1,58,0,2023,8
"401532599103889505","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",13,6,401532599,40153259921,14,5,3,11,4,3,3,90,90,3,16,FALSE,10,"Pass Reception","Brayden Fowler-Nicolosi pass complete to Justus Ross-Simmons for 10 yds to the CSU 20","0.0918544738674401","2023-10-22T00:47:16.000Z",NA,NA,NA,NA,NA,NA,14,FALSE,3,84,4,80,4,"PUNT",FALSE,13,6,13,6,0,0,9,6,1,58,0,2023,8
"401532599103909301","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",13,6,401532599,40153259921,14,6,3,9,6,3,3,80,80,4,6,FALSE,28,"Punt","Paddy Turner punt for 34 yds , Jacob De Jesus returns for 28 yds to the CSU 26",NA,"2023-10-22T00:50:29.000Z",NA,NA,NA,NA,NA,NA,14,FALSE,3,84,4,80,4,"PUNT",FALSE,13,6,13,6,0,0,9,6,1,58,0,2023,8
"401532599103909302","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",6,13,401532599,40153259922,15,1,3,9,6,3,3,74,26,1,10,FALSE,2,"Rush","Vincent Davis Jr. run for 2 yds to the CSU 24","-0.2528871890516275","2023-10-22T00:50:29.000Z",NA,NA,NA,NA,NA,NA,15,TRUE,3,26,4,7,19,"FG",TRUE,6,13,9,13,0,0,6,5,3,1,3,2023,8
"401532599103909303","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",6,13,401532599,40153259922,15,2,3,9,6,3,3,76,24,2,8,FALSE,1,"Rush","Vincent Davis Jr. run for 1 yd to the CSU 23","-0.4168541883827018","2023-10-22T00:50:29.000Z",NA,NA,NA,NA,NA,NA,15,TRUE,3,26,4,7,19,"FG",TRUE,6,13,9,13,0,0,6,5,3,1,3,2023,8
"401532599103909304","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",6,13,401532599,40153259922,15,3,3,9,6,3,3,77,23,3,7,FALSE,13,"Pass Reception","Jayden Maiava pass complete to Jacob De Jesus for 13 yds to the CSU 10 for a 1ST down","0.8759166575930678","2023-10-22T00:50:29.000Z",NA,NA,NA,NA,NA,NA,15,TRUE,3,26,4,7,19,"FG",TRUE,6,13,9,13,0,0,6,5,3,1,3,2023,8
"401532599103909305","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",6,13,401532599,40153259922,15,4,3,9,6,3,3,90,10,1,10,FALSE,-5,"Penalty","UNLV Penalty, false start (Kaleo Ballungay) to the CSU 15",NA,"2023-10-22T00:50:29.000Z",NA,NA,NA,NA,NA,NA,15,TRUE,3,26,4,7,19,"FG",TRUE,6,13,9,13,0,0,6,5,3,1,3,2023,8
"401532599103909306","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",6,13,401532599,40153259922,15,5,3,9,6,3,3,85,15,1,15,FALSE,-5,"Penalty","UNLV Penalty, false start (Alani Makihele) to the CSU 20",NA,"2023-10-22T00:50:29.000Z",NA,NA,NA,NA,NA,NA,15,TRUE,3,26,4,7,19,"FG",TRUE,6,13,9,13,0,0,6,5,3,1,3,2023,8
"401532599103909307","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",6,13,401532599,40153259922,15,6,3,9,6,3,3,80,20,1,20,FALSE,4,"Rush","Vincent Davis Jr. run for 4 yds to the CSU 16","-0.0521310005741265","2023-10-22T00:50:29.000Z",NA,NA,NA,NA,NA,NA,15,TRUE,3,26,4,7,19,"FG",TRUE,6,13,9,13,0,0,6,5,3,1,3,2023,8
"401532599103909308","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",6,13,401532599,40153259922,15,7,3,9,6,3,3,84,16,2,16,FALSE,9,"Pass Reception","Jayden Maiava pass complete to Senika McKie for 9 yds to the CSU 7","0.2919519759873365","2023-10-22T00:50:29.000Z",NA,NA,NA,NA,NA,NA,15,TRUE,3,26,4,7,19,"FG",TRUE,6,13,9,13,0,0,6,5,3,1,3,2023,8
"401532599103909309","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",6,13,401532599,40153259922,15,8,3,9,6,3,3,93,7,3,7,FALSE,0,"Pass Incompletion","Jayden Maiava pass incomplete to Ricky White, broken up by TJ Crandall","-0.325035760733144","2023-10-22T00:50:29.000Z",NA,NA,NA,NA,NA,NA,15,TRUE,3,26,4,7,19,"FG",TRUE,6,13,9,13,0,0,6,5,3,1,3,2023,8
"401532599103939401","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",9,13,401532599,40153259922,15,9,3,6,5,3,3,93,7,4,7,TRUE,25,"Field Goal Good","Jose Pizano 25 yd FG GOOD",NA,"2023-10-22T00:58:18.000Z",NA,NA,NA,NA,NA,NA,15,TRUE,3,26,4,7,19,"FG",TRUE,6,13,9,13,0,0,6,5,3,1,3,2023,8
"401532599103939801","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",9,13,401532599,40153259924,16,1,3,6,1,3,3,35,65,1,10,FALSE,16,"Kickoff Return (Offense)","Andre Meono kickoff for 63 yds , Dylan Goffney return for 16 yds to the CSU 18",NA,"2023-10-22T00:58:33.000Z",NA,NA,NA,NA,NA,NA,16,FALSE,3,82,4,59,23,"INT",FALSE,13,9,13,9,0,0,5,21,0,40,0,2023,8
"401532599103939802","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",13,9,401532599,40153259924,16,2,3,6,1,3,3,82,82,1,10,FALSE,23,"Pass Reception","Brayden Fowler-Nicolosi pass complete to Dallin Holker for 23 yds to the CSU 41 for a 1ST down","1.8292858994944234","2023-10-22T00:58:33.000Z",NA,NA,NA,NA,NA,NA,16,FALSE,3,82,4,59,23,"INT",FALSE,13,9,13,9,0,0,5,21,0,40,0,2023,8
"401532599103947801","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",13,9,401532599,40153259924,16,3,3,5,21,3,3,59,59,1,10,FALSE,0,"Interception","Tory Horton pass intercepted","-2.3409876502015727","2023-10-22T01:00:15.000Z",NA,NA,NA,NA,NA,NA,16,FALSE,3,82,4,59,23,"INT",FALSE,13,9,13,9,0,0,5,21,0,40,0,2023,8
"401532599103947802","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",9,13,401532599,40153259925,17,1,3,5,21,3,3,34,66,1,10,FALSE,5,"Rush","Donavyn Lester run for 5 yds to the UNLV 39","0.1079221455143812","2023-10-22T01:00:15.000Z",NA,NA,NA,NA,NA,NA,17,TRUE,3,66,4,3,66,"TD",TRUE,9,13,16,13,0,0,0,0,2,15,7,2023,8
"401532599103947803","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",9,13,401532599,40153259925,17,2,3,5,21,3,3,39,61,2,5,FALSE,3,"Rush","Donavyn Lester run for 3 yds to the UNLV 42","-0.4144458747178116","2023-10-22T01:00:15.000Z",NA,NA,NA,NA,NA,NA,17,TRUE,3,66,4,3,66,"TD",TRUE,9,13,16,13,0,0,0,0,2,15,7,2023,8
"401532599103947804","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",9,13,401532599,40153259925,17,3,3,5,21,3,3,42,58,3,2,FALSE,14,"Rush","Donavyn Lester run for 14 yds to the CSU 44 for a 1ST down","2.2304107614230233","2023-10-22T01:00:15.000Z",NA,NA,NA,NA,NA,NA,17,TRUE,3,66,4,3,66,"TD",TRUE,9,13,16,13,0,0,0,0,2,15,7,2023,8
"401532599103947805","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",9,13,401532599,40153259925,17,4,3,5,21,3,3,56,44,1,10,FALSE,27,"Pass Reception","Jayden Maiava pass complete to Vincent Davis Jr. for 27 yds to the CSU 17 for a 1ST down","0.8329792547256073","2023-10-22T01:00:15.000Z",NA,NA,NA,NA,NA,NA,17,TRUE,3,66,4,3,66,"TD",TRUE,9,13,16,13,0,0,0,0,2,15,7,2023,8
"401532599103947806","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",9,13,401532599,40153259925,17,5,3,5,21,3,3,83,17,1,10,FALSE,6,"Pass Reception","Jayden Maiava pass complete to Ricky White for 6 yds to the CSU 11","0.182900988194080","2023-10-22T01:00:15.000Z",NA,NA,NA,NA,NA,NA,17,TRUE,3,66,4,3,66,"TD",TRUE,9,13,16,13,0,0,0,0,2,15,7,2023,8
"401532599103969301","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",16,13,401532599,40153259925,17,6,3,3,6,3,3,89,11,2,4,TRUE,11,"Rushing Touchdown","Donavyn Lester run for 11 yds for a TD (Jose Pizano KICK)","2.397002114590334","2023-10-22T01:05:08.000Z",NA,NA,NA,NA,NA,NA,17,TRUE,3,66,4,3,66,"TD",TRUE,9,13,16,13,0,0,0,0,2,15,7,2023,8
"401532599103969303","UNLV","Mountain West","Colorado State","Mountain West","UNLV","Colorado State",16,13,401532599,40153259927,18,1,3,3,6,3,3,35,65,1,10,FALSE,0,"Kickoff","Andre Meono kickoff for 65 yds for a touchback",NA,"2023-10-22T01:05:08.000Z",NA,NA,NA,NA,NA,NA,18,FALSE,3,75,4,42,33,"PUNT",FALSE,13,16,13,16,0,0,0,16,2,50,0,2023,8
"401532599103969304","Colorado State","Mountain West","UNLV","Mountain West","UNLV","Colorado State",13,16,401532599,40153259927,18,2,3,3,6,3,3,75,75,1,10,FALSE,0,"Pass Incompletion","pass incomplete to Dallin Holker","-0.70297002204365193","2023-10-22T01:05:08.000Z",NA,NA,NA,NA,NA,NA,18,FALSE,3,75,4,42,33,"PUNT",FALSE,13,16,13,16,0,0,0,16,2,50,0,2023,8
